Store,ABC_Class,XYZ_Class,Avg_Daily_Sales,Std_Daily_Sales,Total_Revenue,Days_In_Data,CV,Store_MAPE,Safety_Stock,Reorder_Point,EOQ_Days,Annual_SS_Cost,Current_SS,Current_SS_Cost,SS_Reduction,Annual_Cost_Saving,Inventory_Policy
532,A,X,10748.451388888889,1946.0997287278446,6191108,576,0.18105861563830555,7.680674285329739,55365.16940604171,130604.32912826393,6.4,13841.292351510427,150478.31944444444,37619.57986111111,95113.15003840273,23778.287509600683,Lean automated reordering. Weekly cycle. 99% SL.
533,A,Y,9326.737391304348,2448.9573410115236,5362874,575,0.2625738495966204,7.680674285329739,49458.72933239677,114745.8910715272,6.9,12364.682333099192,130574.32347826088,32643.58086956522,81115.5941458641,20278.898536466026,Safety stock + promo buffer. Weekly review. 99% SL.
534,A,Y,7430.762470308789,2263.3871931913136,3128351,421,0.3045968973217977,7.680674285329739,40131.174938727694,92146.51223088922,7.7,10032.793734681924,104030.67458432305,26007.66864608076,63899.49964559535,15974.874911398838,Safety stock + promo buffer. Weekly review. 99% SL.
535,A,Y,8098.432291666667,2333.326392628782,4664697,576,0.28812075085566724,7.680674285329739,43414.32768266133,100103.353724328,7.4,10853.581920665332,113378.05208333334,28344.513020833336,69963.72440067201,17490.931100168003,Safety stock + promo buffer. Weekly review. 99% SL.
536,A,Y,8370.397569444445,2521.2648737097775,4821349,576,0.30121208136080413,7.680674285329739,45136.010015500535,103728.79300161166,7.2,11284.002503875134,117185.56597222223,29296.39149305556,72049.5559567217,18012.388989180425,Safety stock + promo buffer. Weekly review. 99% SL.
537,A,Y,5468.775652173913,1310.6905659555553,3144546,575,0.23966800785373923,7.680674285329739,28738.679565145107,67020.1091303625,8.9,7184.669891286277,76562.85913043478,19140.714782608695,47824.17956528967,11956.044891322417,Safety stock + promo buffer. Weekly review. 99% SL.
538,C,Y,3823.5137931034483,1074.858559912108,2217638,580,0.2811180024643439,7.680674285329739,11262.800783787961,38027.3973355121,10.7,2815.7001959469903,53529.19310344828,13382.29827586207,42266.392319660314,10566.598079915078,Min-max + buffer. Monthly review. 90% SL.
539,A,X,11257.27619047619,1730.8563691976685,4728056,420,0.15375445533280926,7.680674285329739,57545.78023160602,136346.71356493936,6.2,14386.445057901505,157601.86666666667,39400.46666666667,100056.08643506066,25014.021608765164,Lean automated reordering. Weekly cycle. 99% SL.
540,B,Y,5200.0952380952385,1590.8614710354273,2184040,420,0.30592929517539946,7.680674285329739,19873.83893445891,56274.50560112558,9.2,4968.459733614727,72801.33333333334,18200.333333333336,52927.494398874434,13231.873599718609,Standard + variability buffer. Fortnightly. 95% SL.
541,A,Y,6684.076388888889,2037.4440512516355,3850028,576,0.3048205814401719,7.680674285329739,36102.26599054159,82890.80071276381,8.1,9025.566497635398,93577.06944444444,23394.26736111111,57474.803453902845,14368.700863475711,Safety stock + promo buffer. Weekly review. 99% SL.
542,B,Y,6252.252380952381,1441.7974555182666,2625946,420,0.2306044874181236,7.680674285329739,23157.550148289996,66923.31681495666,8.4,5789.387537072499,87531.53333333333,21882.88333333333,64373.983185043326,16093.495796260831,Standard + variability buffer. Fortnightly. 95% SL.
543,C,Y,2802.667820069204,1246.4674620031908,1619942,578,0.4447432025577733,7.680674285329739,8977.86681828994,28596.54155877437,12.5,2244.466704572485,39237.34948096886,9809.337370242214,30259.482662678914,7564.870665669729,Min-max + buffer. Monthly review. 90% SL.
544,A,Y,14336.802083333334,4323.91926712178,8257998,576,0.30159579814164944,7.680674285329739,77322.37949905802,177679.99408239138,5.5,19330.594874764505,200715.2291666667,50178.80729166667,123392.84966760867,30848.212416902166,Safety stock + promo buffer. Weekly review. 99% SL.
545,A,Y,10534.090277777777,3010.2577163412893,6067636,576,0.28576342493395823,7.680674285329739,56413.08097237487,130151.7129168193,6.4,14103.270243093717,147477.26388888888,36869.31597222222,91064.18291651401,22766.045729128502,Safety stock + promo buffer. Weekly review. 99% SL.
546,A,X,13547.906896551724,2338.567530550213,7857786,580,0.1726146738685838,7.680674285329739,69612.46266614182,164447.81094200388,5.7,17403.115666535454,189670.69655172413,47417.67413793103,120058.23388558232,30014.55847139558,Lean automated reordering. Weekly cycle. 99% SL.
547,B,Y,5670.547619047619,1160.4019425920499,2381630,420,0.20463666307892533,7.680674285329739,20812.097387552745,60505.930720886085,8.8,5203.024346888186,79387.66666666667,19846.916666666668,58575.56927911393,14643.892319778482,Standard + variability buffer. Fortnightly. 95% SL.
548,B,Y,5039.731448763251,1740.045371791834,2852488,566,0.3452654946959209,7.680674285329739,19628.40235619191,54906.522497534665,9.3,4907.100589047977,70556.24028268551,17639.060070671378,50927.8379264936,12731.9594816234,Standard + variability buffer. Fortnightly. 95% SL.
549,B,X,4589.5344827586205,913.87287649184,2661930,580,0.19912103938317957,7.680674285329739,16813.94276759772,48940.68414690807,9.8,4203.48569189943,64253.48275862069,16063.370689655172,47439.53999102297,11859.884997755742,Standard automated. Fortnightly cycle. 95% SL.
550,A,Y,5906.491349480969,1404.9943871161852,3413952,578,0.2378729272564919,7.680674285329739,31017.734558584107,72363.1740049509,8.6,7754.433639646027,82690.87889273357,20672.719723183392,51673.14433414946,12918.286083537365,Safety stock + promo buffer. Weekly review. 99% SL.
551,A,Y,6531.374137931034,1629.5939563407917,3788197,580,0.2495024663917054,7.680674285329739,34453.716597062186,80173.33556257942,8.2,8613.429149265547,91439.23793103447,22859.809482758617,56985.52133397228,14246.38033349307,Safety stock + promo buffer. Weekly review. 99% SL.
552,A,Y,7754.660899653979,3160.629963624455,4482194,578,0.40757810103153386,7.680674285329739,44132.10008243037,98414.72638000821,7.5,11033.025020607593,108565.2525951557,27141.313148788926,64433.15251272533,16108.288128181333,Safety stock + promo buffer. Weekly review. 99% SL.
553,A,Y,6963.417391304348,1979.2823461974272,4003965,575,0.28424008428233527,7.680674285329739,37266.30315729738,86010.22489642781,7.9,9316.575789324344,97487.84347826087,24371.960869565217,60221.54032096349,15055.385080240872,Safety stock + promo buffer. Weekly review. 99% SL.
554,B,Y,4329.915517241379,878.771356199824,2511351,580,0.2029534647271122,7.680674285329739,15882.805922057654,46192.21454274731,10.1,3970.7014805144136,60618.81724137931,15154.704310344827,44736.01131932165,11184.002829830413,Standard + variability buffer. Fortnightly. 95% SL.
555,C,Y,5345.365795724466,1415.110784547121,2250399,421,0.26473600472375697,7.680674285329739,15637.064143930214,53054.624714001475,9.1,3909.2660359825536,74835.12114014252,18708.78028503563,59198.05699621231,14799.514249053078,Min-max + buffer. Monthly review. 90% SL.
556,A,Y,7156.05,1887.3818958120357,4150509,580,0.26374632594965597,7.680674285329739,37966.077156857085,88058.42715685708,7.8,9491.519289214271,100184.7,25046.175,62218.62284314291,15554.655710785728,Safety stock + promo buffer. Weekly review. 99% SL.
557,B,Y,4450.558260869565,1344.1100184913498,2559071,575,0.3020093075309463,7.680674285329739,16978.738182318473,48132.64600840543,9.9,4244.684545579618,62307.81565217391,15576.953913043477,45329.07746985543,11332.269367463858,Standard + variability buffer. Fortnightly. 95% SL.
558,C,Y,3271.705172413793,736.1535219761787,1897589,580,0.22500606967377215,7.680674285329739,9424.619372447009,32326.555579343563,11.6,2356.154843111752,45803.872413793106,11450.968103448276,36379.2530413461,9094.813260336525,Min-max + buffer. Monthly review. 90% SL.
559,A,Y,5886.589254766031,2368.2806819055695,3396562,577,0.4023179772545043,7.680674285329739,33403.933908892395,74610.05869225462,8.6,8350.983477223099,82412.24956672444,20603.06239168111,49008.31565783204,12252.07891445801,Safety stock + promo buffer. Weekly review. 99% SL.
560,A,Y,13311.85635359116,3104.1773440023817,7228338,543,0.2331889153209622,7.680674285329739,69783.83881696344,162966.83329210157,5.7,17445.95970424086,186365.98895027622,46591.497237569056,116582.15013331278,29145.537533328195,Safety stock + promo buffer. Weekly review. 99% SL.
561,A,Y,6932.28125,1857.717173418237,3992994,576,0.2679806410650516,7.680674285329739,36843.41973319729,85369.38848319728,7.9,9210.854933299323,97051.9375,24262.984375,60208.51776680271,15052.129441700677,Safety stock + promo buffer. Weekly review. 99% SL.
562,A,X,18001.921652421654,2971.2017066474473,12637349,702,0.1650491410869881,7.680674285329739,92301.55887856799,218315.01044551958,4.9,23075.389719641997,252026.90313390316,63006.72578347579,159725.34425533516,39931.33606383379,Lean automated reordering. Weekly cycle. 99% SL.
563,A,Y,5705.447735191638,1360.96291361574,3274927,574,0.23853744294618928,7.680674285329739,29969.51197878158,69907.64612512305,8.8,7492.377994695395,79876.26829268293,19969.067073170732,49906.75631390135,12476.689078475338,Safety stock + promo buffer. Weekly review. 99% SL.
564,A,Y,5453.671875,1199.375587534125,3141315,576,0.21992074606324297,7.680674285329739,28451.756441197598,66627.45956619759,9.0,7112.9391102993995,76351.40625,19087.8515625,47899.6498088024,11974.9124522006,Safety stock + promo buffer. Weekly review. 99% SL.
565,A,Y,6605.53125,1824.548311673449,3804786,576,0.276215226697088,7.680674285329739,35228.89728975411,81467.61603975411,8.1,8807.224322438527,92477.4375,23119.359375,57248.54021024589,14312.135052561473,Safety stock + promo buffer. Weekly review. 99% SL.
566,B,Y,4739.072413793104,1195.3432362434023,2748662,580,0.2522314773592291,7.680674285329739,17699.041631333945,50872.54852788567,9.6,4424.760407833486,66347.01379310346,16586.753448275864,48647.97216176951,12161.993040442378,Standard + variability buffer. Fortnightly. 95% SL.
567,B,Y,5289.501736111111,1653.408194423956,3046753,576,0.3125829760365211,7.680674285329739,20277.988574117804,57304.50072689558,9.1,5069.497143529451,74053.02430555556,18513.25607638889,53775.03573143776,13443.75893285944,Standard + variability buffer. Fortnightly. 95% SL.
568,B,Y,4778.652249134948,1121.6024908543127,2762061,578,0.23471105081089547,7.680674285329739,17726.57530808171,51177.141052026345,9.6,4431.643827020427,66901.13148788927,16725.28287197232,49174.556179807565,12293.639044951891,Standard + variability buffer. Fortnightly. 95% SL.
569,B,Y,4519.293103448276,992.9679071080207,2621190,580,0.21971752758199595,7.680674285329739,16673.06620164516,48308.117925783095,9.8,4168.26655041129,63270.10344827587,15817.525862068967,46597.03724663071,11649.259311657677,Standard + variability buffer. Fortnightly. 95% SL.
570,B,Y,4599.170138888889,1601.6256324917472,2649122,576,0.34824230983520066,7.680674285329739,17939.286215990935,50133.47718821315,9.8,4484.821553997734,64388.38194444444,16097.09548611111,46449.0957284535,11612.273932113376,Standard + variability buffer. Fortnightly. 95% SL.
571,A,Y,7505.247619047619,1767.0946911156227,3152204,420,0.23544788670674915,7.680674285329739,39377.5130004193,91914.24633375264,7.6,9844.378250104824,105073.46666666667,26268.36666666667,65695.95366624737,16423.988416561842,Safety stock + promo buffer. Weekly review. 99% SL.
572,A,Y,6881.342013888889,1790.145365787134,3963653,576,0.2601448034662442,7.680674285329739,36454.85463956849,84624.2487367907,8.0,9113.713659892122,96338.78819444444,24084.69704861111,59883.93355487595,14970.983388718987,Safety stock + promo buffer. Weekly review. 99% SL.
573,C,Y,4032.0071428571428,1101.4002965834052,1693443,420,0.27316427217510725,7.680674285329739,11836.635097044498,40060.685097044494,10.4,2959.1587742611246,56448.1,14112.025,44611.4649029555,11152.866225738875,Min-max + buffer. Monthly review. 90% SL.
574,A,Y,8855.725217391304,2122.5349090279797,5092042,575,0.2396794002663545,7.680674285329739,46537.46478831623,108527.54131005536,7.0,11634.366197079058,123980.15304347826,30995.038260869565,77442.68825516204,19360.67206379051,Safety stock + promo buffer. Weekly review. 99% SL.
575,B,Y,5339.287410926366,2490.5447043450436,2247840,421,0.4664563850315251,7.680674285329739,22226.817198254288,59601.82907473885,9.1,5556.704299563572,74750.02375296912,18687.50593824228,52523.20655471484,13130.80163867871,Standard + variability buffer. Fortnightly. 95% SL.
576,A,Y,6855.3448275862065,1887.0847686488446,3976100,580,0.27527204190446164,7.680674285329739,36546.53038358509,84533.94417668853,8.0,9136.632595896272,95974.8275862069,23993.706896551725,59428.29720262181,14857.074300655453,Safety stock + promo buffer. Weekly review. 99% SL.
577,B,Y,5024.758620689655,1228.3011269181598,2914360,580,0.24444977751977542,7.680674285329739,18708.801817842206,53882.11216266979,9.3,4677.200454460552,70346.62068965517,17586.655172413793,51637.81887181297,12909.454717953242,Standard + variability buffer. Fortnightly. 95% SL.
578,A,Y,8119.113263785395,2244.352794184574,5447925,671,0.2764283144312466,7.680674285329739,43305.13267421063,100138.9255207084,7.3,10826.283168552658,113667.58569299553,28416.896423248883,70362.4530187849,17590.613254696225,Safety stock + promo buffer. Weekly review. 99% SL.
579,A,Y,8458.953125,2253.566805227881,4872357,576,0.26641202190464686,7.680674285329739,44928.01302471518,104140.68489971518,7.2,11232.003256178796,118425.34375,29606.3359375,73497.33072528482,18374.332681321204,Safety stock + promo buffer. Weekly review. 99% SL.
580,A,Y,10451.684482758621,2447.758206413473,6061977,580,0.2341974837119663,7.680674285329739,54810.78601694177,127972.57739625212,6.5,13702.696504235442,146323.5827586207,36580.895689655175,91512.79674167893,22878.199185419733,Safety stock + promo buffer. Weekly review. 99% SL.
581,B,Y,5387.168402777777,2101.0125073256972,3103009,576,0.39000312413518673,7.680674285329739,21475.42734169299,59185.60616113743,9.0,5368.8568354232475,75420.35763888888,18855.08940972222,53944.93029719588,13486.23257429897,Standard + variability buffer. Fortnightly. 95% SL.
582,A,Y,7097.59067357513,2071.1797960068347,4109505,579,0.29181448906570434,7.680674285329739,38111.20516628439,87794.3398813103,7.9,9527.801291571097,99366.26943005182,24841.567357512955,61255.06426376743,15313.766065941858,Safety stock + promo buffer. Weekly review. 99% SL.
583,B,Y,4312.412478336222,1312.0697402109972,2488262,577,0.3042542305037594,7.680674285329739,16468.603117841853,46655.490466195406,10.1,4117.150779460463,60373.774696707114,15093.443674176779,43905.171578865265,10976.292894716316,Standard + variability buffer. Fortnightly. 95% SL.
584,B,Y,4674.314878892734,1138.6350144683686,2701754,578,0.24359399055677053,7.680674285329739,17398.227244680045,50118.43139692918,9.7,4349.556811170011,65440.40830449827,16360.102076124567,48042.18105981822,12010.545264954555,Standard + variability buffer. Fortnightly. 95% SL.
585,A,Y,5877.079310344828,1647.8806058414348,3408706,580,0.2803910784291846,7.680674285329739,31400.073940489405,72539.6291129032,8.6,7850.018485122351,82279.11034482758,20569.777586206896,50879.03640433818,12719.759101084544,Safety stock + promo buffer. Weekly review. 99% SL.
586,A,Y,15172.475609756097,3717.5496858742003,8709001,574,0.24501932192817422,7.680674285329739,79896.34509045922,186103.6743587519,5.4,19974.086272614804,212414.65853658534,53103.664634146335,132518.31344612612,33129.57836153153,Safety stock + promo buffer. Weekly review. 99% SL.
587,A,Y,9352.35866983373,2329.706611837665,3937343,421,0.24910364262998094,7.680674285329739,49326.97862086105,114793.48930969715,6.8,12331.744655215263,130933.02137767221,32733.255344418052,81606.04275681116,20401.51068920279,Safety stock + promo buffer. Weekly review. 99% SL.
588,A,Y,6143.663793103448,1486.7635152664845,3563325,580,0.24199949172600338,7.680674285329739,32314.063012354407,75319.70956407854,8.4,8078.515753088602,86011.29310344828,21502.82327586207,53697.230091093865,13424.307522773466,Safety stock + promo buffer. Weekly review. 99% SL.
589,B,Y,4649.954873646209,2123.8186802047608,2576075,554,0.4567396325159157,7.680674285329739,19246.854801547608,51796.53891707107,9.7,4811.713700386902,65099.36823104693,16274.842057761733,45852.51342949932,11463.12835737483,Standard + variability buffer. Fortnightly. 95% SL.
590,B,Y,4939.509565217391,1205.6185927192882,2840218,575,0.24407657821110587,7.680674285329739,18388.735636443944,52965.30259296569,9.4,4597.183909110986,69153.13391304348,17288.28347826087,50764.39827659953,12691.099569149883,Standard + variability buffer. Fortnightly. 95% SL.
591,A,Y,5696.641739130435,1337.4261151876096,3275569,575,0.23477448230608958,7.680674285329739,29880.81576512635,69757.3079390394,8.8,7470.2039412815875,79752.98434782609,19938.246086956522,49872.16858269974,12468.042145674935,Safety stock + promo buffer. Weekly review. 99% SL.
592,B,Y,4457.15625,1308.0103137058486,2567322,576,0.29346297063421295,7.680674285329739,16938.48785462055,48138.58160462055,9.9,4234.621963655138,62400.1875,15600.046875,45461.69964537945,11365.424911344862,Standard + variability buffer. Fortnightly. 95% SL.
593,A,Y,9600.406896551724,2453.6281316833515,5568236,580,0.2555754311376788,7.680674285329739,50765.622712537996,117968.47098840006,6.8,12691.405678134499,134405.69655172413,33601.42413793103,83640.07383918614,20910.018459796534,Safety stock + promo buffer. Weekly review. 99% SL.
594,C,Y,4131.127586206897,1156.6365855131553,2396054,580,0.2799808433355968,7.680674285329739,12162.958811091617,41080.8519145399,10.3,3040.7397027729044,57835.786206896555,14458.946551724139,45672.82739580494,11418.206848951235,Min-max + buffer. Monthly review. 90% SL.
595,A,Y,14875.139655172414,3452.479209750803,8627581,580,0.23209726360789493,7.680674285329739,77947.28057065001,182073.2581568569,5.4,19486.820142662502,208251.9551724138,52062.98879310345,130304.67460176378,32576.168650440944,Safety stock + promo buffer. Weekly review. 99% SL.
596,B,Y,4463.453448275862,972.6397495773372,2588803,580,0.2179119287001968,7.680674285329739,16456.554593318473,47700.7287312495,9.9,4114.138648329618,62488.34827586207,15622.087068965517,46031.79368254359,11507.948420635897,Standard + variability buffer. Fortnightly. 95% SL.
597,B,Y,5073.692708333333,1120.582083685607,2922447,576,0.22086124408857016,7.680674285329739,18726.026006309447,54241.874964642775,9.3,4681.506501577362,71031.69791666666,17757.924479166664,52305.67191035721,13076.417977589303,Standard + variability buffer. Fortnightly. 95% SL.
598,B,X,5904.238095238095,1085.746369762391,2479780,420,0.18389271439410115,7.680674285329739,21526.934679245212,62856.601345911884,8.6,5381.733669811303,82659.33333333334,20664.833333333336,61132.39865408813,15283.099663522033,Standard automated. Fortnightly cycle. 95% SL.
599,A,Y,9767.353448275862,2121.5425436043333,5665065,580,0.21720751223340126,7.680674285329739,50907.41588985024,119278.89002778128,6.7,12726.85397246256,136742.9482758621,34185.73706896552,85835.53238601185,21458.883096502963,Safety stock + promo buffer. Weekly review. 99% SL.
600,A,Y,6930.441379310345,1771.9185980587895,4019656,580,0.25567182536866284,7.680674285329739,36648.6327875077,85161.72244268011,7.9,9162.158196876924,97026.17931034483,24256.544827586207,60377.54652283713,15094.386630709283,Safety stock + promo buffer. Weekly review. 99% SL.
601,B,Y,4876.80276816609,1188.890417786092,2818792,578,0.243784806214989,7.680674285329739,18153.243776156512,52290.86315331914,9.5,4538.310944039128,68275.23875432526,17068.809688581314,50121.99497816875,12530.498744542187,Standard + variability buffer. Fortnightly. 95% SL.
602,A,Y,6278.505190311419,1530.2424488664215,3628976,578,0.24372719341345644,7.680674285329739,33045.28072666421,76994.81705884414,8.4,8261.320181666053,87899.07266435986,21974.768166089965,54853.79193769565,13713.447984423912,Safety stock + promo buffer. Weekly review. 99% SL.
603,A,Y,6790.051601423487,1904.7600564258385,3816009,562,0.28052217688986614,7.680674285329739,36279.956426622695,83810.3176365871,8.0,9069.989106655674,95060.72241992882,23765.180604982204,58780.76599330612,14695.19149832653,Safety stock + promo buffer. Weekly review. 99% SL.
604,A,Y,8232.128571428571,2020.8576330184019,3457494,420,0.24548421656486716,7.680674285329739,43357.17835285912,100982.07835285913,7.3,10839.29458821478,115249.8,28812.45,71892.62164714088,17973.15541178522,Safety stock + promo buffer. Weekly review. 99% SL.
605,A,Y,6965.006944444444,1875.9506139657963,4011844,576,0.26933937452311174,7.680674285329739,37038.35022407442,85793.39883518554,7.9,9259.587556018605,97510.09722222222,24377.524305555555,60471.7469981478,15117.93674953695,Safety stock + promo buffer. Weekly review. 99% SL.
606,A,Y,5834.627586206897,1518.9331870992671,3384084,580,0.2603307862681821,7.680674285329739,30912.081893261537,71754.47499670982,8.7,7728.020473315384,81684.78620689656,20421.19655172414,50772.704313635026,12693.176078408756,Safety stock + promo buffer. Weekly review. 99% SL.
607,C,Y,3968.8927335640137,1932.4911766730982,2294020,578,0.48690939927160654,7.680674285329739,13034.269377041861,40816.518511989954,10.5,3258.5673442604652,55564.49826989619,13891.124567474048,42530.22889285433,10632.557223213582,Min-max + buffer. Monthly review. 90% SL.
608,A,Y,9282.433275563259,3452.60029011979,5355964,577,0.37194991740032585,7.680674285329739,51822.54981402635,116799.58274296916,6.9,12955.637453506588,129954.06585788562,32488.516464471406,78131.51604385927,19532.879010964818,Safety stock + promo buffer. Weekly review. 99% SL.
609,B,Y,4592.022413793104,1154.6018182632583,2663373,580,0.25143645091869965,7.680674285329739,17144.445372088652,49288.602268640374,9.8,4286.111343022163,64288.31379310345,16072.078448275863,47143.8684210148,11785.9671052537,Standard + variability buffer. Fortnightly. 95% SL.
610,B,Y,4194.960069444444,1368.5986232077883,2416297,576,0.3262483076243053,7.680674285329739,16186.487466475312,45551.207952586425,10.2,4046.621866618828,58729.44097222222,14682.360243055555,42542.953505746904,10635.738376436726,Standard + variability buffer. Fortnightly. 95% SL.
611,B,X,5756.176190476191,980.9957667695722,2417594,420,0.1704249026276622,7.680674285329739,20904.201777479415,61197.43511081275,8.7,5226.050444369854,80586.46666666667,20146.61666666667,59682.26488918726,14920.566222296815,Standard automated. Fortnightly cycle. 95% SL.
612,A,Y,6877.318289786223,1827.8799034147576,2895351,421,0.26578381665560163,7.680674285329739,36517.97425383679,84659.20228234035,8.0,9129.493563459197,96282.45605700713,24070.614014251783,59764.48180317035,14941.120450792587,Safety stock + promo buffer. Weekly review. 99% SL.
613,A,Y,6796.979238754326,1749.8326504538147,3928654,578,0.25744269461304176,7.680674285329739,35968.51084021682,83547.3655114971,8.0,8992.127710054205,95157.70934256056,23789.42733564014,59189.19850234374,14797.299625585934,Safety stock + promo buffer. Weekly review. 99% SL.
614,A,Y,6702.850694444444,1619.2881222581955,3860842,576,0.24158200683185704,7.680674285329739,35249.590289279295,82169.5451503904,8.1,8812.397572319824,93839.90972222222,23459.977430555555,58590.319432942924,14647.579858235731,Safety stock + promo buffer. Weekly review. 99% SL.
615,A,Y,9823.558823529413,2418.4268045237213,5678017,578,0.2461864226568379,7.680674285329739,51753.09973435898,120518.01149906486,6.7,12938.274933589744,137529.82352941178,34382.455882352944,85776.72379505279,21444.180948763198,Safety stock + promo buffer. Weekly review. 99% SL.
616,A,Y,8534.746527777777,2179.568267976603,4916014,576,0.2553758639325525,7.680674285329739,45126.94443615751,104870.17013060194,7.2,11281.736109039377,119486.45138888888,29871.61284722222,74359.50695273138,18589.876738182844,Safety stock + promo buffer. Weekly review. 99% SL.
617,A,Y,6338.019097222223,2160.637865071907,3650699,576,0.3409011288746123,7.680674285329739,34828.22049977496,79194.35418033053,8.3,8707.05512494374,88732.26736111112,22183.06684027778,53904.046861336166,13476.011715334042,Safety stock + promo buffer. Weekly review. 99% SL.
618,A,Y,6712.871972318339,1574.748574207552,3880040,578,0.2345864155761191,7.680674285329739,35208.807146418876,82198.91095264725,8.1,8802.201786604719,93980.20761245675,23495.05190311419,58771.40046603788,14692.85011650947,Safety stock + promo buffer. Weekly review. 99% SL.
619,C,Y,4295.778571428571,1545.8696082918625,1804227,420,0.3598578424347836,7.680674285329739,13135.68900187899,43206.13900187899,10.1,3283.9222504697477,60140.899999999994,15035.224999999999,47005.210998121,11751.30274953025,Min-max + buffer. Monthly review. 90% SL.
620,A,X,7525.140476190476,1350.1413580300616,3160559,420,0.17941742912333733,7.680674285329739,38742.9446216854,91418.92795501873,7.6,9685.73615542135,105351.96666666666,26337.991666666665,66609.02204498126,16652.255511245316,Lean automated reordering. Weekly cycle. 99% SL.
621,A,Y,5882.690972222223,1457.742151108473,3388430,576,0.24780192568194723,7.680674285329739,31011.127688463595,72189.96449401916,8.6,7752.781922115899,82357.67361111112,20589.41840277778,51346.54592264753,12836.636480661882,Safety stock + promo buffer. Weekly review. 99% SL.
622,B,Y,4324.620689655172,1179.9832662902106,2508280,580,0.27285243052941544,7.680674285329739,16288.295022635622,46560.63985022182,10.1,4072.0737556589056,60544.689655172406,15136.172413793101,44256.39463253679,11064.098658134197,Standard + variability buffer. Fortnightly. 95% SL.
623,A,Y,7208.366371681416,2263.841631196104,4072727,565,0.31405751517982883,7.680674285329739,39101.23009882111,89559.79470059101,7.8,9775.307524705277,100917.12920353982,25229.282300884955,61815.899104718716,15453.974776179679,Safety stock + promo buffer. Weekly review. 99% SL.
624,A,Y,7051.036458333333,2094.124778573066,4061397,576,0.29699531280938213,7.680674285329739,37949.07832391104,87306.33353224437,7.9,9487.26958097776,98714.51041666666,24678.627604166664,60765.43209275562,15191.358023188905,Safety stock + promo buffer. Weekly review. 99% SL.
625,A,Y,6281.204861111111,1790.5180332865002,3617974,576,0.2850596458606458,7.680674285329739,33627.309952707525,77595.7439804853,8.4,8406.827488176881,87936.86805555556,21984.21701388889,54309.55810284804,13577.38952571201,Safety stock + promo buffer. Weekly review. 99% SL.
626,A,Y,9438.359375,2766.0766837147194,5436495,576,0.2930675315289867,7.680674285329739,50708.467771543845,116776.98339654384,6.8,12677.116942885961,132137.03125,33034.2578125,81428.56347845616,20357.14086961404,Safety stock + promo buffer. Weekly review. 99% SL.
627,A,Y,5840.487889273357,1494.8958441226227,3375802,578,0.2559539326959567,7.680674285329739,30888.386494898423,71771.80171981192,8.7,7722.096623724606,81766.830449827,20441.70761245675,50878.443954928574,12719.610988732144,Safety stock + promo buffer. Weekly review. 99% SL.
628,A,Y,6237.908620689655,1938.4611751042876,3617987,580,0.3107549810324047,7.680674285329739,33784.915415207746,77450.27576003534,8.4,8446.228853801937,87330.72068965518,21832.680172413795,53545.80527444743,13386.451318611858,Safety stock + promo buffer. Weekly review. 99% SL.
629,A,Y,8247.138095238095,1828.6695308230417,3463798,420,0.2217338317493334,7.680674285329739,43053.02902461673,100782.9956912834,7.3,10763.257256154182,115459.93333333333,28864.983333333334,72406.9043087166,18101.72607717915,Safety stock + promo buffer. Weekly review. 99% SL.
630,A,Y,7079.586805555556,2716.4668080814495,4077842,576,0.3837041458337314,7.680674285329739,39770.8956840431,89328.003322932,7.9,9942.723921010775,99114.21527777778,24778.553819444445,59343.31959373468,14835.82989843367,Safety stock + promo buffer. Weekly review. 99% SL.
631,A,Y,5334.446551724138,1227.5616896113856,3093979,580,0.23011978425664933,7.680674285329739,27932.617780296914,65273.74364236588,9.1,6983.1544450742285,74682.25172413792,18670.56293103448,46749.63394384101,11687.408485960252,Safety stock + promo buffer. Weekly review. 99% SL.
632,A,X,6889.615517241379,1325.053842071133,3995977,580,0.19232623921540518,7.680674285329739,35611.68257535219,83838.99119604184,8.0,8902.920643838048,96454.61724137931,24113.654310344828,60842.93466602712,15210.73366650678,Lean automated reordering. Weekly cycle. 99% SL.
633,A,Y,7196.233333333334,1449.4378065209128,3022418,420,0.20141617696122222,7.680674285329739,37305.80338364857,87679.4367169819,7.8,9326.450845912143,100747.26666666666,25186.816666666666,63441.46328301809,15860.365820754523,Safety stock + promo buffer. Weekly review. 99% SL.
634,A,Y,6728.805555555556,2582.6001317250953,3875792,576,0.38381256679245296,7.680674285329739,37802.50519364138,84904.14408253027,8.1,9450.626298410345,94203.27777777778,23550.819444444445,56400.7725841364,14100.1931460341,Safety stock + promo buffer. Weekly review. 99% SL.
635,A,Y,5934.129982668977,2633.431620413679,3423993,577,0.4437772054378303,7.680674285329739,34469.7268295727,76008.63670825554,8.6,8617.431707393174,83077.81975736568,20769.45493934142,48608.09292779298,12152.023231948246,Safety stock + promo buffer. Weekly review. 99% SL.
636,B,Y,5814.498812351544,2283.002300256129,2447904,421,0.39263956773134495,7.680674285329739,23211.96657108105,63913.45825754186,8.7,5802.991642770263,81402.98337292162,20350.745843230405,58191.01680184057,14547.754200460142,Standard + variability buffer. Fortnightly. 95% SL.
637,A,Y,8672.85,1942.7735123186799,3642597,420,0.22400635457994544,7.680674285329739,45312.333316075266,106022.28331607528,7.1,11328.083329018817,121419.90000000001,30354.975000000002,76107.56668392474,19026.891670981186,Safety stock + promo buffer. Weekly review. 99% SL.
