Store,Date,Forecast,Lower_CI,Upper_CI
1114,2014-11-27,22248.235401937294,20271.533637609413,24242.483244272167
1114,2014-11-28,23765.116213920974,21953.212524114777,25699.90303237873
1114,2014-11-29,23574.134831422878,21678.031428180224,25516.660913658736
1114,2014-12-01,25722.391471106712,23734.52692694499,27693.190088624826
1114,2014-12-02,24132.238331842687,22242.471815708406,26084.33614660753
1114,2014-12-03,23946.555989254255,21986.812180058252,26061.164293945552
1114,2014-12-04,24315.19318422977,22255.16561421611,26323.123146526133
1114,2014-12-05,25887.1175014796,23759.226517945786,28000.378236087996
1114,2014-12-06,25737.05071417615,23774.004202061573,27509.096654890156
1114,2014-12-08,24383.599964938574,22353.63481891282,26518.299116970044
1114,2014-12-09,22777.02304445301,20766.61815777182,24795.312869476948
1114,2014-12-10,22550.968336320322,20480.75520693554,24495.661496587247
1114,2014-12-11,22854.20835146699,20894.19654554082,24806.54112507603
1114,2014-12-12,24334.275848587975,22340.746045464683,26310.43246352185
1114,2014-12-13,27593.682100787682,25498.36087545624,29578.44717632606
1114,2014-12-15,29451.09584553074,27365.393848495267,31373.656743021642
1114,2014-12-16,27647.45165084488,25591.730443317705,29666.216975435396
1114,2014-12-17,27198.832859212936,25164.000960227044,29184.58891782574
1114,2014-12-18,27256.106589864645,25368.08219321921,29457.928842373327
1114,2014-12-19,28468.679407143834,26345.133657839524,30438.84245269573
1114,2014-12-20,27915.981204303087,25847.927993801073,29897.788409202345
1114,2014-12-22,25635.584133356897,23582.00137071566,27636.03268581491
1114,2014-12-23,31966.270699740202,29987.296039551282,33868.22763959995
1114,2014-12-24,8694.845956520332,6740.826767683037,10662.671640303775
1114,2014-12-27,25582.728804222494,23529.77198880088,27646.13818146803
1114,2014-12-29,23179.214948825964,21023.222426235072,25136.32568875074
1114,2014-12-30,27270.999515680243,25315.010183611776,29282.839508551533
1114,2014-12-31,9555.211139136185,7470.883156013808,11512.072298975487
1114,2015-01-01,19334.378016316852,17413.117265538007,21198.566580583498
1114,2015-01-02,22401.261724409083,20395.452007710388,24391.83163830569
1114,2015-01-03,22586.088001406275,20502.728942511225,24746.698110264606
1114,2015-01-04,22865.373330129194,20813.181733724352,24876.332216979637
1114,2015-01-05,23099.27183349215,21022.5706710422,25015.872837180323
1114,2015-01-06,20702.032024504282,18629.87644851143,22713.55632394465
1114,2015-01-07,19718.438001678118,17530.048028926893,21759.79092997886
1114,2015-01-08,19307.716939916696,17238.78478984604,21416.8924503015
1114,2015-01-09,20124.5649487751,18197.46080490546,22124.12990605333
1114,2015-01-10,19257.74979213233,17163.80749518971,21219.730918578385
1114,2015-01-11,19697.89818739661,17634.861038840187,21874.8035192833
1114,2015-01-12,20122.84485114768,18075.953365406007,22153.12760836283
1114,2015-01-13,17944.800938490556,16117.311799036423,20151.92357164875
1114,2015-01-14,17202.96285781716,15214.830998286408,19271.28625374815
1114,2015-01-15,17052.980318595237,14969.87178591491,19038.117699019578
1114,2015-01-16,18145.02025563154,16156.110123867164,19984.844754841244
1114,2015-01-17,17564.86448673682,15435.98082138041,19628.766645637435
1114,2015-01-18,18297.26887699395,16269.954821141504,20372.925662710542
1114,2015-01-19,15498.01214578225,13650.398318213069,17563.007807306938
1114,2015-01-20,13612.949465173218,11509.574838463805,15619.879542405653
1114,2015-01-21,13156.696647542525,11025.751285827417,15230.554197496804
1114,2015-01-22,13281.393548597132,11152.757726594326,15378.957158021683
1114,2015-01-23,14633.30125297212,12497.461802694077,16717.53973184445
1114,2015-01-24,17813.426195804797,15840.9585075378,19962.587098996722
1114,2015-01-25,18767.956531451593,16682.080162241826,20766.77917910605
1114,2015-01-26,19686.52210784574,17777.81382110355,21886.341341572974
1114,2015-01-27,17977.631034472,15936.205438488681,19863.13451315165
1114,2015-01-28,17671.144036392347,15611.733970839026,19570.857205860226
1114,2015-01-29,17918.797606362274,15869.878937454898,19795.148536810255
1114,2015-01-30,19366.2487046157,17320.132821107105,21418.44451902325
1114,2015-01-31,19099.04025103613,16831.20140191894,21251.77904648095
1114,2015-02-01,20096.95856532736,17883.6888766105,22130.890578132403
1114,2015-02-02,21034.07755455024,19081.291047664465,23222.262662728204
1114,2015-02-03,19321.63925514613,17334.562817946455,21442.86099422126
1114,2015-02-04,18989.4204975607,16875.671412263426,21045.237811915216
1114,2015-02-05,19191.68823188033,17150.793413151976,21337.645195601333
1114,2015-02-06,20576.14437847449,18498.946039896295,22521.012399515974
1114,2015-02-07,20232.242150099988,18074.988651775417,22277.960887178746
1114,2015-02-08,21140.968476876194,19151.112389917835,23252.00292279507
1114,2015-02-09,18466.47592145391,16534.693461640098,20492.853488543406
1114,2015-02-10,16650.56930550406,14508.977850711737,18607.714219504433
1114,2015-02-11,16210.217821690725,14059.85702758516,18182.196676868927
1114,2015-02-12,16302.543800322863,14264.342115666102,18372.14713694052
1114,2015-02-13,17577.222545812412,15523.97395138295,19493.823174688237
1114,2015-02-14,20639.193288705508,18672.46500650594,22629.458598665122
1114,2015-02-15,21445.57463553078,19436.40556592598,23461.72049426473
1114,2015-02-16,22188.205227925348,20354.41236380287,24191.686655722864
1114,2015-02-17,20284.74278836138,18310.811589674333,22351.37234146007
1114,2015-02-18,19764.70201717693,17717.631201106393,21586.051926729153
1114,2015-02-19,19786.334031587638,17552.345800360585,21737.116056826784
1114,2015-02-20,20999.45210989757,18893.790570182504,23050.698984453844
1114,2015-02-21,20498.548250861328,18455.50118892371,22651.658995822017
1114,2015-02-22,21263.5389093355,19200.735396980166,23317.493595000404
1114,2015-02-23,18464.491981764146,16393.46656961803,20592.218141251444
1114,2015-02-24,16539.798247820065,14474.191392241362,18628.93646170101
1114,2015-02-25,16006.31878569122,13750.701801002553,18018.1057052992
1114,2015-02-26,16021.958223338772,13992.6363066759,18221.742329212684
1114,2015-02-27,17235.38146818162,15159.184698716886,19271.94210919774
1114,2015-02-28,20250.24164805591,18267.78278740888,22288.809720529192
1114,2015-03-01,21026.54765180041,18846.130451735673,22929.182127587414
1114,2015-03-02,21752.86114520585,19809.939187115964,23800.76886049408
1114,2015-03-03,19847.972700726285,17695.094443995164,21795.322866795057
1114,2015-03-04,19336.11352516576,17245.47881276873,21454.68611231268
1114,2015-03-05,19374.863359281422,17160.717441831897,21370.558759263
1114,2015-03-06,20611.944425896374,18673.99060725044,22582.628985586383
1114,2015-03-07,20143.20695934838,17989.056194174747,22293.081488730386
1114,2015-03-08,20944.387457487464,19006.27370717003,23072.649296031923
1114,2015-03-09,18188.96006523417,16168.672681677113,20220.744694149187
1114,2015-03-10,16310.002521258275,14364.551864690167,18386.408096336287
1114,2015-03-11,15822.969732314847,13911.592308040199,17838.75645553424
1114,2015-03-12,15885.82485756374,14000.676321953333,18042.261816541682
1114,2015-03-13,17146.030566713165,15130.636344619195,19182.087876390426
1114,2015-03-14,20206.238084892542,18239.3089359222,22332.934313966038
1114,2015-03-15,21030.039932916043,18964.474706253935,22984.593418985827
1114,2015-03-16,21803.748152698925,19908.778790465414,24031.767667962602
1114,2015-03-17,19948.567012371128,17901.71594718894,21882.873157631744
1114,2015-03-18,19484.895642034084,17671.986721830544,21645.690905877036
1114,2015-03-19,19571.18196583166,17411.310658296894,21622.538029638552
1114,2015-03-20,20854.605700435233,18838.057621116033,22975.631994940533
1114,2015-03-21,20433.859545769454,18372.07226384875,22675.650225396992
1114,2015-03-22,21281.8547744194,19307.455008957735,23401.42086682258
1114,2015-03-23,18576.641901336017,16598.517661006503,20676.42298849936
1114,2015-03-24,16746.927626562723,14770.048059150533,18851.09489837572
1114,2015-03-25,16307.443760902497,14423.102451242183,18309.437299515124
1114,2015-03-26,16416.618671742577,14422.692626019738,18524.080199357828
1114,2015-03-27,17720.839097668162,15764.465635059827,19872.153425174703
1114,2015-03-28,20821.609522225364,18755.06628703174,22831.31170154492
1114,2015-03-29,21685.71178718695,19579.421604996463,23743.749659210345
1114,2015-03-30,22496.597488360836,20320.9654278363,24508.858889574974
1114,2015-03-31,20677.09997773596,18520.310024406273,22816.690772394264
1114,2015-04-01,25866.577803788197,23811.074002303212,27958.060019940716
1114,2015-04-02,27823.84293910872,25823.234388100547,29827.021019881257
1114,2015-04-03,18150.43122766682,15974.415361594021,20316.388108753898
1114,2015-04-04,28044.561450741723,25882.541088005706,29832.63178839034
1114,2015-04-05,22087.20982273611,19934.87105430314,24134.46309038837
1114,2015-04-06,19376.06621974075,17264.953558488975,21450.06615280686
1114,2015-04-07,20327.602286686088,18432.811970113496,22316.37176659238
1114,2015-04-08,17062.831380368716,15054.398307793326,19200.509522033746
1114,2015-04-09,17133.644114147144,15111.205468431426,19142.434240386025
1114,2015-04-10,18388.2125416302,16353.328465615507,20376.447874430378
1114,2015-04-11,21427.708172011316,19450.183538752768,23423.941745462744
1114,2015-04-12,22223.25333487567,20270.102757806148,24248.317180251375
1114,2015-04-13,22956.915440471043,20801.642919083464,24788.970945013774
1114,2015-04-14,21054.933805696186,19143.86264503854,23132.004204255732
1114,2015-04-15,20530.26939072583,18497.859170151918,22756.2986202461
1114,2015-04-16,20543.417254064272,18523.834663580154,22509.581791919612
1114,2015-04-17,21740.932152722013,19636.253836032116,24011.2570735081
1114,2015-04-18,21227.860586851184,19228.174391232435,23233.40083311238
1114,2015-04-19,21972.392834976832,19922.66042537977,24026.231134769885
1114,2015-04-20,19162.963731093005,17023.32326089584,21281.53308337011
1114,2015-04-21,17221.100821222673,15091.041744257012,19292.591710184945
1114,2015-04-22,16661.99928818082,14632.664973972034,18507.49707472605
1114,2015-04-23,16647.274398232083,14671.370842773744,18797.41070027437
1114,2015-04-24,17823.749147211256,15878.277641338089,19885.825149392345
1114,2015-04-25,20793.523479587253,18741.359300077238,22748.716077255656
1114,2015-04-26,21532.90189860725,19493.356925512267,23546.763003876436
1114,2015-04-27,22222.95465749643,20231.406581727697,24171.69925640616
1114,2015-04-28,20293.236659687336,18175.53912511577,22346.035027531707
1114,2015-04-29,20639.43463352818,18612.99444526202,22806.29203839144
1114,2015-04-30,24811.101776564643,22818.42255890593,27004.629515870492
1114,2015-05-01,17480.455571775452,15491.178904059594,19512.35668423252
1114,2015-05-02,27797.528665306272,25842.157471499195,29855.198994277165
1114,2015-05-03,21272.10667072611,19209.84020298315,23220.40333103336
1114,2015-05-04,22010.849061934234,20050.67554265147,23997.202325270908
1114,2015-05-05,20134.319969409902,18230.93710337221,22220.016122974706
1114,2015-05-06,19649.198613155488,17586.753547193148,21714.121936355463
1114,2015-05-07,19716.369865609606,17625.467499136255,21749.596548647012
1114,2015-05-08,20980.347107928807,19084.36138834472,23131.762411786694
1114,2015-05-09,20548.967616803708,18472.95206791688,22585.359436152037
1114,2015-05-10,21384.539083806456,19284.256297059645,23396.01179214857
1114,2015-05-11,18680.618855208966,16690.693457480415,20753.70448268732
1114,2015-05-12,17094.08283605459,14943.903117043666,19208.466258848883
1114,2015-05-13,20002.854044657695,18009.967472818786,22168.58692854155
1114,2015-05-14,16509.00398086361,14567.699851990978,18460.9658956633
1114,2015-05-15,26541.183393367213,24478.376670906797,28441.20202594825
1114,2015-05-16,20885.221601509347,18844.011782064576,22975.603059932397
1114,2015-05-17,21737.971797699913,19610.764561113927,23748.67340187288
1114,2015-05-18,22536.561925269925,20485.166712923045,24550.76207250686
1114,2015-05-19,20712.536978449923,18676.70076612696,22841.02035854838
1114,2015-05-20,20268.29482112008,18226.090844309358,22244.232002502664
1114,2015-05-21,20365.3490274339,18347.339387622374,22331.85395848626
1114,2015-05-22,21647.664747481427,19707.297868844325,23546.61548157088
1114,2015-05-23,21352.905056654283,19430.12599659546,23424.682568442455
1114,2015-05-24,22060.840627444726,20117.590583381047,24075.41623800324
1114,2015-05-25,19350.58442238808,17383.318971524386,21278.78453488565
1114,2015-05-26,19424.474525262827,17487.65338087918,21512.879474391913
1114,2015-05-27,17037.741446863456,15011.056387792696,19029.557351498595
1114,2015-05-28,17110.693843963472,15106.616957336755,19035.95020201137
1114,2015-05-29,18368.422723969128,16204.473819748946,20657.916549088623
1114,2015-05-30,21410.694573111832,19338.57201575652,23563.407822660378
1114,2015-05-31,22222.65839807769,20009.585535206308,24323.996876372694
1114,2015-06-01,22979.417095201567,20979.705306848453,25063.47704086463
1114,2015-06-02,21116.054592479835,19112.013985938036,23086.527447603352
1114,2015-06-03,20632.08205859507,18458.84103172583,22669.036202727333
1114,2015-06-04,20690.651919977583,18549.72531283205,22755.5897037979
1114,2015-06-05,21935.79363768233,19765.89607933683,23747.72817946014
1114,2015-06-06,21481.73288844921,19547.129024581816,23536.780582396896
1114,2015-06-07,22285.961209412544,20132.883942651973,24406.120680627344
1114,2015-06-08,19552.176747510297,17473.277024701852,21701.780448614332
1114,2015-06-09,17686.00013335102,15516.953579194447,19709.032679767315
1114,2015-06-10,17199.71074293772,15164.4686761633,19194.476865768727
1114,2015-06-11,17256.453513033186,15059.597226587544,19253.244623641767
1114,2015-06-12,18499.519841506895,16548.402760598558,20371.421579962655
1114,2015-06-13,21527.590827683412,19441.65147453,23539.464996322855
1114,2015-06-14,22329.097428728845,20309.223940334683,24298.05207646077
1114,2015-06-15,23076.42013252278,21160.17338274928,25095.253909275794
1114,2015-06-16,21206.46516502624,19231.03819116128,23274.8896238837
1114,2015-06-17,20714.25730754501,18715.70062439138,22682.925613345647
1114,2015-06-18,20763.156612576477,18764.83685951472,22784.802399075583
1114,2015-06-19,21996.038636055768,19971.847450972837,24100.36059384364
1114,2015-06-20,21529.461285933285,19455.07694491317,23583.401982965584
1114,2015-06-21,22317.728434309574,20346.118534081572,24458.179975523723
1114,2015-06-22,19568.93945210211,17664.06746277459,21620.885149298934
1114,2015-06-23,17684.386971623055,15557.162912857502,19648.43846775663
1114,2015-06-24,17175.909633628118,15161.605393489008,19182.331542989057
1114,2015-06-25,17207.649846877386,15129.26681807842,19209.488616941497
1114,2015-06-26,18422.604864496472,16504.689415768436,20578.417810004295
1114,2015-06-27,21419.32898935324,19515.272012797686,23401.56005581084
1114,2015-06-28,22190.678624346187,20166.236970543647,24139.77360205226
1114,2015-06-29,22907.59426268171,20917.189503177262,24772.830102100575
1114,2015-06-30,21010.175352154754,19103.659869443705,23095.561053793306
1114,2015-07-01,20490.366633890466,18375.079002442842,22624.717682478953
1114,2015-07-02,20513.123609096416,18568.146772242428,22583.63194225372
1114,2015-07-03,21721.48425014358,19595.312711783954,23717.852436764133
1114,2015-07-04,21235.533299152565,19281.79340448441,23260.08597141976
1114,2015-07-05,22007.414074277152,19905.412953016817,24061.21180226923
1114,2015-07-06,19250.44698908272,17266.156490358437,21301.506956119883
1114,2015-07-07,17362.176698777563,15240.85197773687,19313.274864397965
1114,2015-07-08,16854.317197851335,14766.630219801491,18757.430705273262
1114,2015-07-09,16892.045551831616,14881.861630352187,19059.19022554829
1114,2015-07-10,18117.81782594701,16121.210911482944,20115.817728144215
1114,2015-07-11,21129.534743275883,19014.967583178404,23096.485086530643
1114,2015-07-12,21923.68576453378,20019.928575694663,23958.79617934275
1114,2015-07-13,22668.73669485424,20638.486022658017,24660.00683662047
1114,2015-07-14,20806.734878719457,18648.218964044903,22738.047145601413
1114,2015-07-15,20325.12804117235,18352.98651095464,22245.170758049702
1114,2015-07-16,20388.923483420156,18324.618845836518,22410.610898158462
1114,2015-07-17,21639.700736959814,19707.312361545413,23826.578411737708
1114,2015-07-18,21199.42560148225,19193.466509313686,23298.882852507453
1114,2015-07-19,22016.463502141178,19939.477190380883,24031.59052131362
1114,2015-07-20,19307.81962256764,17298.799007951246,21374.0447053215
1114,2015-07-21,17465.88555976641,15526.604361148115,19598.770179441985
1114,2015-07-22,17001.022697510125,15070.001222162076,19018.208577891077
1114,2015-07-23,17078.43207380341,15096.63466600913,19134.90455555943
1114,2015-07-24,18339.268189137398,16355.544083509672,20395.080674623518
1114,2015-07-25,21380.29286642411,19371.747178216894,23284.339147819344
1114,2015-07-26,22201.43396026605,20200.48996421019,24345.655955594382
1114,2015-07-27,22968.784461549138,20891.59021358254,25035.431913144963
1114,2015-07-28,21126.733937355915,19133.421079743355,23231.12607938681
1114,2015-07-29,20658.90590519368,18661.442851442716,22682.11490933332
1114,2015-07-30,20731.28731745061,18675.387342698385,22862.620600179944
1114,2015-07-31,21985.14998099216,19855.379026079703,24155.37732023415
1114,2015-08-01,21545.674448687998,19483.06195631378,23508.44605801204
1114,2015-08-02,22358.918629238015,20317.82303020438,24374.25192266276
1114,2015-08-03,19647.128342539818,17621.09464657833,21561.159451895124
1114,2015-08-04,17799.12909656203,15678.951843233624,19766.544605688523
1114,2015-08-05,17325.491973831282,15283.879615778289,19358.541377855883
1114,2015-08-06,17392.92438021673,15329.78944131128,19378.697029562078
1114,2015-08-07,18642.628873691567,16653.816934576924,20538.292954772962
1114,2015-08-08,21671.396590617307,19566.64480797411,23640.550677759406
1114,2015-08-09,22483.537882029796,20391.971908232557,24461.863441376405
1114,2015-08-10,19773.86799156923,17653.83324689297,21929.024274916843
1114,2015-08-11,17928.936750307294,15903.966674882084,20085.82791983084
1114,2015-08-12,17458.810519704293,15350.650679438844,19531.470127624
1114,2015-08-13,17530.243746141503,15400.039183859959,19512.364905454542
1114,2015-08-14,18783.68449559596,16836.75958541539,20951.070638081736
1114,2015-08-15,21815.114960330553,19827.256870433797,24073.037901161406
1114,2015-08-16,22630.197615177844,20651.006823643886,24638.834972654495
1114,2015-08-17,19923.757978900278,18044.681786915236,22053.40553303747
1114,2015-08-18,18079.583152773514,16037.467022806164,20155.241348652682
1114,2015-08-19,17606.853645282063,15526.811495345131,19705.355914079315
1114,2015-08-20,17672.11357477852,15693.813569581558,19643.083988892686
1114,2015-08-21,18914.93719889335,16741.82707043815,20881.753043177105
1114,2015-08-22,21930.52669358659,19911.187462819886,23942.153256488462
1114,2015-08-23,22726.079499568026,20731.077580006164,24938.2237485732
1114,2015-08-24,19996.7690240871,17834.456136436933,22048.962677976313
1114,2015-08-25,18124.107920488605,16051.918804724866,20109.4684409276
1114,2015-08-26,17617.020737129456,15662.621553909621,19734.13497815749
1114,2015-08-27,17642.598914884173,15501.082513616915,19636.209988249637
1114,2015-08-28,18840.40997282286,16828.160142894638,20978.686094173852
1114,2015-08-29,21805.830191028566,19898.526260720595,23948.466470242267
1114,2015-08-30,22548.607336528115,20595.77192130305,24667.8041794194
1114,2015-08-31,19765.310757950225,17777.681898714483,21831.913160166907
1114,2015-09-01,17836.228924479878,15900.116272409132,19773.997747271867
1114,2015-09-02,17271.05136091386,15370.85570929609,19288.66829084218
1114,2015-09-03,17238.376772582986,15176.566604906338,19362.176892226908
1114,2015-09-04,18378.634039648965,16254.237665048244,20472.47508431735
1114,2015-09-05,21288.120719100167,19229.920123200078,23445.447193046264
1114,2015-09-06,21979.734737282466,19824.045630046585,24213.252032748525
1114,2015-09-07,19151.87098261051,17107.387448823865,21282.51016852314
1114,2015-09-08,17183.834484805782,15257.376863855294,19282.004254431442
1114,2015-09-09,16586.117937992243,14642.724368353642,18730.114122170737
1114,2015-09-10,16528.654687153594,14508.927236232177,18454.808305452687
1114,2015-09-11,17652.34905842465,15668.928757687707,19713.507593081555
1114,2015-09-12,20553.824197593665,18618.71922687887,22628.611531107206
1114,2015-09-13,21248.332261603566,19157.35101585919,23221.28950352722
1114,2015-09-14,18435.11290621209,16455.9744722047,20590.821762942844
1114,2015-09-15,16491.343043436606,14366.258620583543,18466.72125380565
1114,2015-09-16,15927.035941423823,14013.6061927881,18009.956199905144
1114,2015-09-17,15912.06946799043,13789.769143962896,17842.253195764726
1114,2015-09-18,17086.359777396796,15121.283319237073,19151.98037693341
1114,2015-09-19,20045.355232866666,18079.921696482226,22149.728022446398
1114,2015-09-20,20805.163581526427,18672.26117680562,22903.032308803846
1114,2015-09-21,18064.41150484129,16074.083803478225,20107.659311103143
1114,2015-09-22,16196.769716956647,14285.32471649569,18223.884418509053
1114,2015-09-23,15710.510908022918,13635.59407954501,17854.43090657469
251,2013-02-04,23665.668813845405,21477.446584521385,25821.874788101442
251,2013-02-05,21941.438093433928,19785.831053015838,24068.54905420066
251,2013-02-06,20882.637044647934,18708.90712385723,22998.59148301091
251,2013-02-07,20701.42382696511,18357.726475671403,22964.396998981316
251,2013-02-08,20744.897487894414,18544.802001988865,22944.858214935553
251,2013-02-09,18704.26357664036,16676.893598534716,20861.88925406838
251,2013-02-11,18870.222734131105,16467.395037686754,21038.399878330005
251,2013-02-12,17080.71062589599,14914.755656479643,19215.687336997453
251,2013-02-13,15969.380957460513,13939.507909352704,18202.776910114353
251,2013-02-14,15748.761611845197,13601.534361476703,17988.649193475234
251,2013-02-15,15767.069895218301,13646.551794013343,17756.436793922145
251,2013-02-16,18292.13022353055,16106.556906990705,20287.426936137515
251,2013-02-18,23046.696526668937,20813.980142703633,25059.109623736178
251,2013-02-19,21285.180649341924,18987.314295804597,23520.99980254411
251,2013-02-20,20210.933123610896,17927.234971901737,22506.251163094807
251,2013-02-21,20034.468595566505,17905.80409218385,22184.55326304761
251,2013-02-22,20103.040803622425,17906.755326257422,22256.343888665473
251,2013-02-23,18112.06532923171,16096.35363331768,20419.54981258491
251,2013-02-25,18411.61172188638,16242.028333810462,20600.164609212756
251,2013-02-26,16711.069872798387,14466.186802519213,18818.518899876726
251,2013-02-27,15693.96687084499,13534.521839580542,17853.820138739466
251,2013-02-28,15569.030903664798,13388.015546161245,17660.969171213055
251,2013-03-01,15683.139864810182,13296.137053136354,17732.92545010838
251,2013-03-02,18294.9056091357,16058.775110578395,20496.206376577727
251,2013-03-04,23206.559803469514,20994.241017146716,25243.106658500066
251,2013-03-05,21521.986637756017,19434.740880314246,23857.980282526143
251,2013-03-06,20511.813009570094,18353.50803599397,22761.777923084886
251,2013-03-07,20384.780272553002,18168.770951495117,22594.801232258364
251,2013-03-08,20489.19636782922,18289.088558830466,22682.57527091887
251,2013-03-09,18526.533614688946,16408.72736887631,20782.48755013409
251,2013-03-11,18832.171743281157,16593.263106287613,20956.237097972327
251,2013-03-12,17121.834910467904,15053.0476066237,19279.36552443435
251,2013-03-13,16082.579776570969,13977.528507406681,18203.75804591685
251,2013-03-14,15924.007460780687,13830.96331073889,18207.743500138902
251,2013-03-15,15996.439425900127,13961.929839579661,18161.415565965443
251,2013-03-16,18554.014691022076,16413.146557197357,20661.75567006706
251,2013-03-18,23348.594040763142,21089.391325839497,25510.62352386323
251,2013-03-19,21615.71874442158,19416.999287553524,23632.005164829152
251,2013-03-20,20556.785463926237,18379.308035592545,22802.249509043155
251,2013-03-21,20381.406350647823,17976.442868922564,22678.300821241788
251,2013-03-22,20440.9218933748,18389.865266094377,22665.119954307982
251,2013-03-23,18444.143892037908,16350.787045072724,20642.512180172645
251,2013-03-25,23227.95445420916,21062.521851997844,25378.377586655068
251,2013-03-26,21500.23102361354,19320.18786745374,23564.664557822634
251,2013-03-27,22974.162004809517,20851.445948791403,25151.36405265263
251,2013-03-28,24390.967933154912,22119.978635439984,26488.93557344283
251,2013-03-30,24171.95831402828,21983.49700208225,26254.666838747053
251,2013-04-02,18887.487194298166,16672.759076601593,21111.465520566435
251,2013-04-03,15850.517818772143,13621.676644578412,18007.81124732528
251,2013-04-04,15682.746537874838,13574.846251943658,18067.30288737153
251,2013-04-05,15747.121594410968,13564.442009776452,17928.26576196364
251,2013-04-06,18287.465401871726,16175.99860005973,20357.704642950554
251,2013-04-08,23048.59753743768,20878.316003635835,25337.782528777232
251,2013-04-09,21314.290298895885,19146.330191995658,23277.053407093663
251,2013-04-10,20248.917471640325,18090.490687240625,22477.155724440978
251,2013-04-11,20060.69313573258,18016.325255873613,22253.833299646813
251,2013-04-12,20103.31901292992,17956.616232507236,22192.17908635202
251,2013-04-13,18095.013465493063,15935.720673409809,20203.613272485825
251,2013-04-15,18288.815001576888,16200.690665270286,20629.828135125063
251,2013-04-16,16541.216725753562,14292.631229147997,18640.920326933043
251,2013-04-17,15464.72829389347,13466.964243228915,17571.239728233675
251,2013-04-18,15268.019952158193,12984.6536740902,17321.584804186485
251,2013-04-19,15306.351107986306,13087.819199627847,17421.98267097516
251,2013-04-20,17818.613553225347,15692.829378116512,19938.34570546525
251,2013-04-22,22543.81903835351,20251.78479938276,24638.833872883144
251,2013-04-23,20814.729661460922,18531.08427917471,22905.73227467484
251,2013-04-24,19761.59766101428,17471.67184802416,21894.952500103027
251,2013-04-25,19592.57345415775,17479.777085889706,21688.42662107512
251,2013-04-26,19663.422910164827,17485.31671422671,21937.7538962348
251,2013-04-27,17698.719529222304,15580.327876234454,19908.054693577364
251,2013-04-29,23058.5550678222,20829.030836855938,25192.51974305134
251,2013-04-30,25259.28956386709,22970.471252094623,27475.08790124034
251,2013-05-02,26132.940770101068,23895.96652102203,28304.959159108264
251,2013-05-03,19820.843331079635,17740.972031378307,22103.6037020566
251,2013-05-04,17905.00356899083,15776.061339032185,20134.90726692432
251,2013-05-06,18284.306297438805,15925.969824293119,20280.343142535978
251,2013-05-07,16390.48743177906,14235.364768726222,18649.967543074214
251,2013-05-08,18485.528969927254,16397.10557106495,20529.984546299947
251,2013-05-10,24127.95574439043,21969.727782658956,26389.073002607984
251,2013-05-11,18310.884943118832,16023.75825950111,20499.5267766437
251,2013-05-13,23188.396541244612,20972.510633234055,25235.2614951195
251,2013-05-14,21540.403554641747,19487.930524617164,23637.763514457172
251,2013-05-15,20555.64844952461,18397.831777165873,22780.01383933315
251,2013-05-16,20440.356631995142,18108.530505509978,22587.35693016173
251,2013-05-17,20552.192036193468,18350.085141766278,22736.372935888965
251,2013-05-18,17825.001825179243,15617.41244170434,20207.356675441384
251,2013-05-21,19180.359075669014,16993.880089949063,21419.10922299866
251,2013-05-22,16243.627810211869,14185.243361229943,18533.404298153553
251,2013-05-23,16094.462064968631,14123.29007701641,18136.596045566093
251,2013-05-24,16173.20543353334,13994.456422743213,18339.44701043561
251,2013-05-25,18702.752010067674,16498.323159299507,20732.162080847298
251,2013-05-27,23445.613553193994,21139.23122490069,25654.01267422327
251,2013-05-28,21743.833902451835,19590.322270188433,23757.797535491245
251,2013-05-29,20706.29379663568,18565.94868124666,23122.534564048936
251,2013-05-31,20603.687658118397,18416.77651473808,22870.88200887742
251,2013-06-01,18639.189174235235,16458.580486708728,20748.58967017636
251,2013-06-03,23362.50913062142,21066.819664310737,25437.792747868272
251,2013-06-04,21659.756052882844,19396.691070445337,23758.496826892446
251,2013-06-05,20621.62890697227,18447.257005182688,22736.846014567105
251,2013-06-06,20453.771943051735,18329.967880782406,22531.796795076407
251,2013-06-07,20516.629008678396,18259.15934410397,22698.85669039775
251,2013-06-08,18553.19649508739,16459.630743144768,20788.024157241296
251,2013-06-10,18791.812700130093,16711.991711881317,20939.93929715061
251,2013-06-11,17086.138945185732,14981.533066000718,19247.969954685293
251,2013-06-12,16041.898333640238,13734.010887807091,18166.387872702406
251,2013-06-13,15864.246121162181,13599.425377993073,18066.270962745864
251,2013-06-14,15914.450185254227,13639.420013178196,17966.425978314746
251,2013-06-15,18405.2909164152,16296.66117396621,20579.420976412446
251,2013-06-17,23069.841861321886,20729.43860584257,25323.33914634328
251,2013-06-18,21343.85943965,19224.64570731306,23589.691108856572
251,2013-06-19,20277.326474712947,18112.987225192504,22391.467140974008
251,2013-06-20,20076.60321202407,17720.892370814483,22244.867120325373
251,2013-06-21,20103.63997356752,18071.441659267988,22284.318572943987
251,2013-06-22,18108.282136778642,15995.45428481594,20267.752097317403
251,2013-06-24,18270.78973181909,16141.999527486696,20462.91961428063
251,2013-06-25,16533.377337760827,14496.249856286604,18689.346643079487
251,2013-06-26,15458.170934660784,13264.775338587606,17703.13400391315
251,2013-06-27,15251.02538571949,13099.340902008084,17362.840825997144
251,2013-06-28,15275.939016004535,13129.205012624654,17625.08822329384
251,2013-06-29,17741.437669132447,15576.451163191581,19939.17278042918
