Store,ABC_Class,XYZ_Class,Scenario,Avg_Daily_Demand,Safety_Stock,Carrying_Cost,Stockout_Cost,Total_Cost
495,B,Y,Optimistic,5860.206,20712.047413987348,5178.011853496837,83699.029173913,88877.04102740984
496,A,Y,Optimistic,8771.843103448275,42977.91926963308,10744.47981740827,125284.80258620674,136029.282403615
497,A,Y,Optimistic,10446.912370242213,50637.97202958716,12659.49300739679,149209.16146193762,161868.6544693344
498,A,X,Optimistic,8002.43107142857,37868.44761298763,9467.111903246907,114295.59160714273,123762.70351038963
499,B,Y,Optimistic,5712.812,19608.264880525487,4902.066220131372,81593.85834782607,86495.92456795744
500,B,Y,Optimistic,5858.967976190475,19923.554933342293,4980.888733335573,83681.34696428562,88662.23569762119
501,B,Y,Optimistic,6357.287619047618,22167.971848846995,5541.992962211749,90798.65142857135,96340.6443907831
502,A,Y,Optimistic,12646.419089316987,61902.10120175038,15475.525300437595,180623.85525394042,196099.380554378
503,A,Y,Optimistic,7646.744627383015,38219.646053622484,9554.911513405621,109215.46130849213,118770.37282189775
504,A,Y,Optimistic,7607.82698275862,36892.26119609169,9223.065299022923,108659.61581896544,117882.68111798837
505,B,Y,Optimistic,5446.508,18962.564873071387,4740.641218267847,77790.34252173912,82530.98374000697
506,A,Y,Optimistic,8808.417013888888,43924.40931791271,10981.102329478177,125807.17343749985,136788.27576697804
507,A,Y,Optimistic,9707.88671875,47680.29230005336,11920.07307501334,138653.947265625,150574.02034063835
508,A,Y,Optimistic,7617.940592334494,38208.520372726685,9552.130093181671,108804.06454703824,118356.19464021991
509,A,Y,Optimistic,7099.532958477508,35618.92944216514,8904.732360541286,101399.85116781999,110304.58352836127
510,A,Y,Optimistic,9486.938975694444,47212.79851191413,11803.199627978533,135498.23710937498,147301.4367373535
511,A,X,Optimistic,6477.146982758621,30747.79710625042,7686.949276562605,92510.5558189655,100197.5050955281
512,B,Y,Optimistic,5974.448118811881,20191.006391397776,5047.751597849444,85330.7046534653,90378.45625131475
513,A,X,Optimistic,21096.73017241379,101093.10753364004,25273.27688341001,301316.34181034466,326589.61869375466
514,B,Y,Optimistic,6439.556428571428,22275.772264695577,5568.943066173894,91973.66464285707,97542.60770903096
515,A,Y,Optimistic,10407.304340277777,50598.249073165905,12649.562268291476,148643.45546874986,161293.01773704134
516,A,Y,Optimistic,6718.974826388889,33887.61038051422,8471.902595128555,95964.48828124997,104436.39087637853
517,A,Y,Optimistic,6738.009549549549,34178.8788168851,8544.719704221276,96236.35378378372,104781.073488005
518,B,Y,Optimistic,6652.804631828978,23564.316568569564,5891.079142142391,95019.40528503555,100910.48442717794
519,B,Y,Optimistic,6110.237499999999,21515.510464735573,5378.877616183893,87270.1312499999,92649.0088661838
520,C,Y,Optimistic,4463.709137931034,12085.581808442239,3021.3954521105597,63753.410948275814,66774.80640038637
521,B,Y,Optimistic,5982.8630208333325,20802.328853888037,5200.582213472009,85450.89140624994,90651.47361972195
522,A,Y,Optimistic,9283.758788598574,44954.9387730068,11238.7346932517,132596.2940023752,143835.02869562688
523,A,Y,Optimistic,18255.76818965517,88419.81233959514,22104.953084898785,260739.99349137896,282844.9465762777
524,A,Y,Optimistic,8882.227217125383,46120.17487824642,11530.043719561605,126861.37568807341,138391.41940763502
525,A,X,Optimistic,11837.314827586206,56452.140158227085,14113.035039556771,169067.735689655,183180.77072921177
526,A,Y,Optimistic,12219.324999999999,61445.40591520533,15361.351478801333,174523.83749999988,189885.18897880122
527,A,Y,Optimistic,12327.335467128027,59496.377555310275,14874.094388827569,176066.50873702418,190940.60312585175
528,A,Y,Optimistic,12319.189322916665,61013.52559737496,15253.38139934374,175950.16054687492,191203.54194621867
529,A,Y,Optimistic,8973.212068965517,43977.62185215029,10994.405463037572,128160.87672413782,139155.28218717538
530,A,Y,Optimistic,5419.98237037037,28321.47024985863,7080.367562464658,77411.48733333327,84491.85489579792
531,B,X,Optimistic,5590.485086206895,19007.08507591547,4751.771268978868,79846.71090517231,84598.48217415117
532,A,X,Optimistic,12360.719097222222,59128.47893971841,14782.119734929602,176543.31406249994,191325.43379742955
533,A,Y,Optimistic,10725.748,52820.56330882876,13205.14082720719,153191.66165217382,166396.802479381
534,A,Y,Optimistic,8545.376840855106,42858.99163042701,10714.747907606752,122050.27357482175,132765.0214824285
535,A,Y,Optimistic,9313.197135416667,46365.30850723177,11591.327126807942,133016.750390625,144608.07751743295
536,A,Y,Optimistic,9625.957204861112,48204.017909736715,12051.004477434179,137483.78007812498,149534.78455555916
537,A,Y,Optimistic,6289.092,30692.11975060922,7673.029937652305,89824.6400869565,97497.6700246088
538,C,Y,Optimistic,4397.040862068965,12028.361623215382,3007.0904058038454,62801.21405172408,65808.30445752792
539,A,X,Optimistic,12945.867619047618,61457.31135653082,15364.327839132706,184900.76142857134,200265.08926770405
540,B,Y,Optimistic,5980.109523809524,21224.71365109334,5306.178412773335,85411.56428571425,90717.7426984876
541,A,Y,Optimistic,7686.6878472222215,38556.22762828402,9639.056907071004,109785.95468749995,119425.01159457095
542,B,Y,Optimistic,7190.0902380952375,24731.62695839627,6182.906739599068,102693.24535714279,108876.15209674186
543,C,Y,Optimistic,3223.0679930795845,9588.114960792023,2397.028740198006,46033.81894463666,48430.84768483466
544,A,Y,Optimistic,16487.322395833333,82578.17571637472,20644.54392909368,235481.97421874988,256126.51814784357
545,A,Y,Optimistic,12114.203819444443,60247.61968552196,15061.90492138049,173022.4328124999,188084.33773388038
546,A,X,Optimistic,15580.09293103448,74344.19648407566,18586.049121018914,222524.3707758618,241110.41989688072
547,B,Y,Optimistic,6521.129761904762,22226.747886316287,5556.686971579072,93138.74464285711,98695.43161443618
548,B,Y,Optimistic,5795.691166077739,20962.59413254432,5240.64853313608,82777.58904593637,88018.23757907245
549,B,X,Optimistic,5277.964655172414,17956.82866128903,4489.207165322257,75383.10387931035,79872.3110446326
550,A,Y,Optimistic,6792.465051903114,33126.087832486206,8281.521958121552,97014.12041522487,105295.64237334642
551,A,Y,Optimistic,7511.080258620688,36795.62219459423,9198.905548648558,107277.82021551713,116476.72576416569
552,A,Y,Optimistic,8917.860034602076,47131.8696986552,11782.9674246638,127370.3052768166,139153.2727014804
553,A,Y,Optimistic,8007.929999999999,39799.387323051575,9949.846830762894,114374.13065217384,124323.97748293674
554,B,Y,Optimistic,4979.402844827586,16962.40010716085,4240.600026790213,71118.8623706896,75359.46239747982
555,C,Y,Optimistic,6147.170665083136,16699.95464355081,4174.988660887702,87797.63319477433,91972.62185566203
556,A,Y,Optimistic,8229.4575,40546.72671782662,10136.681679456655,117538.12125000003,127674.80292945668
557,B,Y,Optimistic,5118.141999999999,18132.825633992503,4533.206408498126,73100.41943478251,77633.62584328064
558,C,Y,Optimistic,3762.460948275862,10065.23440742482,2516.308601856205,53737.75745689653,56254.06605875273
559,A,Y,Optimistic,6769.577642980936,35674.483142106204,8918.620785526551,96687.22850953201,105605.84929505856
560,A,Y,Optimistic,15308.634806629832,74527.22150203072,18631.80537550768,218647.24060773462,237279.0459832423
561,A,Y,Optimistic,7972.123437499999,39347.75945115836,9836.93986278959,113862.71953124994,123699.65939403953
562,A,X,Optimistic,20702.2099002849,98575.5275167463,24643.881879186574,295681.56314102537,320325.4450202119
563,A,Y,Optimistic,6561.264895470383,32006.61493284712,8001.65373321178,93711.9790505226,101713.63278373437
564,A,Y,Optimistic,6271.722656249999,30385.69374173662,7596.423435434155,89576.5605468749,97172.98398230906
565,A,Y,Optimistic,7596.3609375,37623.49386470799,9405.873466176998,108495.85078124996,117901.72424742696
566,B,Y,Optimistic,5449.9332758620685,18902.08991643268,4725.52247910817,77839.26439655163,82564.7868756598
567,B,Y,Optimistic,6082.926996527777,21656.334356194235,5414.083589048559,86880.0660156249,92294.14960467347
568,B,Y,Optimistic,5495.45008650519,18931.4951262998,4732.87378157495,78489.36319204146,83222.23697361641
569,B,Y,Optimistic,5197.187068965517,17806.376361541945,4451.594090385486,74229.38922413786,78680.98331452336
570,B,Y,Optimistic,5289.045659722222,19158.664528533882,4789.6661321334705,75541.36953124999,80331.03566338346
571,A,Y,Optimistic,8631.03476190476,42054.10139844531,10513.525349611327,123273.692142857,133787.21749246833
572,A,Y,Optimistic,7913.5433159722215,38932.78261279917,9733.195653199793,113026.04257812495,122759.23823132474
573,C,Y,Optimistic,4636.808214285714,12641.200895094757,3160.300223773689,66225.71732142853,69386.01754520222
574,A,Y,Optimistic,10184.083999999999,49700.733081177306,12425.183270294327,145455.2866956521,157880.46996594642
575,B,Y,Optimistic,6140.18052256532,23737.62975356368,5934.40743839092,87697.79572446545,93632.20316285637
576,A,Y,Optimistic,7883.646551724137,39030.689787246956,9757.672446811739,112599.03879310335,122356.71123991508
577,B,Y,Optimistic,5778.4724137931025,19980.48603736291,4995.121509340727,82531.66034482751,87526.78185416824
578,A,Y,Optimistic,9336.980253353204,46248.69123997213,11562.172809993033,133356.43535767504,144918.60816766808
579,A,Y,Optimistic,9727.79609375,47981.882841405575,11995.470710351394,138938.30507812492,150933.7757884763
580,A,Y,Optimistic,12019.437155172413,58536.41272013326,14634.103180033315,171668.91762931016,186303.0208093435
581,B,Y,Optimistic,6195.243663194444,22935.166042428456,5733.791510607114,88484.24101562497,94218.03252623208
582,A,Y,Optimistic,8162.229274611398,40701.71944233274,10175.429860583185,116577.92681347141,126753.3566740546
583,B,Y,Optimistic,4959.274350086655,17588.015408720687,4397.003852180172,70831.37495667244,75228.37880885262
584,B,Y,Optimistic,5375.462110726643,18580.828420859827,4645.207105214957,76775.62188581306,81420.82899102801
585,A,Y,Optimistic,6758.641206896551,33534.415781869226,8383.603945467306,96531.02767241371,104914.63161788101
586,A,Y,Optimistic,17448.34695121951,85327.10020979671,21331.77505244918,249207.9118902439,270539.6869426931
587,A,Y,Optimistic,10755.212470308788,52679.85717072955,13169.964292682387,153612.49115201895,166782.45544470134
588,A,Y,Optimistic,7065.213362068965,34510.530985103935,8627.632746275984,100909.67780172403,109537.31054800001
589,B,Y,Optimistic,5347.4481046931405,20555.11183290876,5138.77795822719,76375.50879963896,81514.28675786615
590,B,Y,Optimistic,5680.436,19638.664154234015,4909.666038558504,81131.4446086956,86041.1106472541
591,A,Y,Optimistic,6551.138,31911.889814918122,7977.972453729531,93567.34056521737,101545.3130189469
592,B,Y,Optimistic,5125.729687499999,18089.839390490757,4522.459847622689,73208.79140624992,77731.25125387262
593,A,Y,Optimistic,11040.467931034482,54216.28951238131,13554.072378095327,157686.68327586204,171240.75565395737
594,C,Y,Optimistic,4750.796724137931,12989.705651073346,3247.4264127683364,67853.77060344824,71101.19701621658
595,A,Y,Optimistic,17106.410603448276,83245.55288233353,20811.388220583383,244324.16883620687,265135.5570567903
596,B,Y,Optimistic,5132.971465517241,17575.1479157431,4393.786978935775,73312.22288793103,77706.0098668668
597,B,Y,Optimistic,5834.746614583332,19998.880997153774,4999.7202492884435,83335.4027343749,88335.12298366334
598,B,X,Optimistic,6789.8738095238095,22990.174462999916,5747.543615749979,96977.1107142857,102724.65433003569
599,A,Y,Optimistic,11232.456465517242,54367.720727862914,13591.930181965728,160428.780387931,174020.71056989674
600,A,Y,Optimistic,7970.007586206896,39139.73234784596,9784.93308696149,113832.49965517235,123617.43274213384
601,B,Y,Optimistic,5608.323183391003,19387.16532110733,4846.791330276833,80101.48546712802,84948.27679740485
602,A,Y,Optimistic,7220.280968858131,35291.45140284582,8822.862850711455,103124.44775086496,111947.3106015764
603,A,Y,Optimistic,7808.559341637009,38745.99612931681,9686.499032329202,111526.59755338066,121213.09658570986
604,A,Y,Optimistic,9466.947857142857,46304.274594035436,11576.068648508859,135212.7117857143,146788.78043422315
605,A,Y,Optimistic,8009.757986111111,39555.939856785,9888.98496419625,114400.23906249997,124289.22402669622
606,A,Y,Optimistic,6709.821724137931,33013.253690308564,8253.313422577141,95833.7581034482,104087.07152602533
607,C,Y,Optimistic,4564.226643598616,13920.241383221237,3480.060345805309,65189.06314878892,68669.12349459423
608,A,Y,Optimistic,10674.798266897746,55345.05860189395,13836.264650473488,152463.96655112633,166300.23120159982
609,B,Y,Optimistic,5280.825775862068,18309.796357384108,4577.449089346027,75423.96814655165,80001.41723589768
610,B,Y,Optimistic,4824.204079861111,17286.723648407366,4321.680912101841,68902.21914062495,73223.90005272679
611,B,X,Optimistic,6619.602619047619,22325.112842812574,5581.2782107031435,94545.19392857136,100126.4721392745
612,A,Y,Optimistic,7908.916033254156,39000.192625682444,9750.048156420611,112959.95290973861,122710.00106615922
613,A,Y,Optimistic,7816.526124567474,38413.38080466003,9603.345201165008,111640.3839965397,121243.72919770471
614,A,Y,Optimistic,7708.278298611111,37645.59341935129,9411.398354837822,110094.32265624996,119505.72101108778
615,A,Y,Optimistic,11297.092647058824,55270.88782598866,13817.721956497166,161351.95367647053,175169.6756329677
616,A,Y,Optimistic,9814.958506944444,48194.336120210726,12048.584030052682,140183.21171874998,152231.79574880266
617,A,Y,Optimistic,7288.721961805555,37195.58206759659,9298.895516899147,104101.9636718749,113400.85918877405
618,A,Y,Optimistic,7719.80276816609,37602.03814390306,9400.509535975765,110258.92214532864,119659.43168130441
619,C,Y,Optimistic,4940.1453571428565,14028.554754526518,3507.1386886316295,70558.16303571426,74065.30172434589
620,A,X,Optimistic,8653.911547619047,41376.39981421275,10344.099953553188,123600.43232142855,133944.53227498173
621,A,Y,Optimistic,6765.094618055556,33119.03187682006,8279.757969205015,96623.19921874997,104902.95718795499
622,B,Y,Optimistic,4973.313793103447,17395.45131970159,4348.862829925398,71031.8948275861,75380.75765751151
623,A,Y,Optimistic,8289.621327433628,41759.03885454256,10439.75971363564,118397.41765486717,128837.1773685028
624,A,Y,Optimistic,8108.691927083332,40528.57243153737,10132.143107884343,115813.2738281249,125945.41693600925
625,A,Y,Optimistic,7223.385590277778,35913.042616303705,8978.260654075926,103168.78984374997,112147.0504978259
626,A,Y,Optimistic,10854.11328125,54155.24960658622,13538.812401646555,155025.052734375,168563.86513602154
627,A,Y,Optimistic,6716.56107266436,32987.947656242155,8246.986914060539,95930.01358131484,104177.00049537538
628,A,Y,Optimistic,7173.594913793103,36081.360917687096,9020.340229421774,102457.6490948275,111477.98932424927
629,A,Y,Optimistic,9484.208809523809,45979.45147252347,11494.862868130867,135459.24321428564,146954.10608241652
630,A,Y,Optimistic,8141.524826388888,42474.22329048383,10618.555822620958,116282.21328124987,126900.76910387083
631,A,Y,Optimistic,6134.613534482758,29831.26792299235,7457.816980748087,87618.28461206892,95076.10159281701
632,A,X,Optimistic,7923.0578448275855,38032.29802697702,9508.074506744255,113161.9348706896,122670.00937743386
633,A,Y,Optimistic,8275.668333333333,39841.57247893525,9960.393119733813,118198.13249999993,128158.52561973374
634,A,Y,Optimistic,7738.126388888888,40372.03635769791,10093.009089424477,110520.63124999987,120613.64033942435
635,A,Y,Optimistic,6824.249480069324,36812.72068279491,9203.180170698728,97468.08496533794,106671.26513603667
636,B,Y,Optimistic,6686.673634204275,24789.742202032186,6197.435550508047,95503.14299287404,101700.57854338209
637,A,Y,Optimistic,9973.7775,48392.32634763119,12098.081586907798,142451.56124999997,154549.64283690776
638,B,Y,Optimistic,6863.078365384615,23411.11410067042,5852.778525167605,98022.66274038458,103875.44126555219
639,B,Y,Optimistic,5537.583420138889,19824.412338839247,4956.103084709812,79091.13710937499,84047.2401940848
640,A,Y,Optimistic,13149.972482638887,64023.93422805096,16005.98355701274,187815.9113281248,203821.89488513756
641,A,Y,Optimistic,6744.935677083333,34430.37733814905,8607.594334537262,96335.27695312498,104942.87128766224
642,C,Y,Optimistic,4213.3883680555555,11264.89165423645,2816.2229135591124,60178.177343749994,62994.400257309106
643,A,Y,Optimistic,9231.147155172413,45654.80695721164,11413.70173930291,131844.86262931032,143258.56436861324
644,A,Y,Optimistic,10598.910800970873,51847.192541435696,12961.798135358924,151380.09557038816,164341.8937057471
645,A,Y,Optimistic,12311.437999999998,60525.64231638832,15131.41057909708,175839.45143478244,190970.86201387952
646,C,X,Optimistic,5763.364642857143,15319.44860119476,3829.86215029869,82315.8819642857,86145.74411458439
647,A,Y,Optimistic,6635.583275862069,32811.35348425179,8202.838371062948,94773.4393965517,102976.27776761464
648,A,Y,Optimistic,7589.31198275862,36820.81535579891,9205.203838949728,108395.17331896545,117600.37715791518
649,C,Y,Optimistic,4249.251993067591,12339.985920933117,3084.9964802332793,60690.40346620446,63775.399946437734
650,B,X,Optimistic,7348.379523809523,24839.111308772277,6209.777827193069,104954.02928571419,111163.80711290726
651,A,Y,Optimistic,8750.980902777777,42355.287333090244,10588.821833272561,124986.83593749994,135575.6577707725
652,A,Y,Optimistic,7585.431833910034,38696.25620506941,9674.064051267353,108339.75467128021,118013.81872254757
653,A,Y,Optimistic,6824.155902777778,33632.70562903591,8408.176407258978,97466.74843749996,105874.92484475893
654,A,Y,Optimistic,7389.285069444443,38569.37159804571,9642.342899511428,105538.2671874999,115180.61008701133
655,A,Y,Optimistic,9088.39409722222,45755.39229499667,11438.848073749168,129805.97656249985,141244.82463624902
656,C,Y,Optimistic,3720.9941176470584,9921.3028224184,2480.3257056046,53145.50294117643,55625.82864678103
657,A,Y,Optimistic,6882.289198606271,35181.11653047113,8795.279132617783,98297.04355400693,107092.32268662471
658,A,Y,Optimistic,7086.589496527778,35558.90257567119,8889.725643917798,101214.98476562496,110104.71040954276
659,A,Y,Optimistic,6565.162975778546,33028.67048261753,8257.167620654382,93767.65380622832,102024.8214268827
660,C,Y,Optimistic,5158.303095238095,14504.057544474103,3626.0143861185256,73674.02464285708,77300.0390289756
661,A,Y,Optimistic,8226.283215547703,39768.43751543673,9942.109378859182,117492.78418727912,127434.8935661383
662,A,Y,Optimistic,9740.498017241378,49320.72058713802,12330.180146784505,139119.72168103443,151449.90182781892
663,B,Y,Optimistic,5221.681711711711,18925.009009942492,4731.252252485623,74579.23662162156,79310.48887410718
664,B,Y,Optimistic,5605.099999999999,19958.918999399433,4989.729749849858,80055.44999999994,85045.17974984979
665,A,Y,Optimistic,9519.301923076922,48086.564563371765,12021.641140842941,135960.4644230769,147982.10556391982
666,A,Y,Optimistic,7996.465999999999,39943.468325702386,9985.867081425597,114210.39482608686,124196.26190751247
667,A,Y,Optimistic,10134.301637931034,49837.771524219024,12459.442881054756,144744.26469827586,157203.70757933063
668,A,Y,Optimistic,10222.901206896551,49669.93308831698,12417.483272079246,146009.69767241366,158427.1809444929
669,C,Y,Optimistic,5095.904642857143,13615.21252946888,3403.80313236722,72782.81196428566,76186.61509665288
670,B,Y,Optimistic,7556.44415274463,26147.976490010125,6536.994122502531,107925.73496420043,114462.72908670295
671,B,Y,Optimistic,6437.313928571429,21951.53514707908,5487.88378676977,91941.63589285711,97429.51967962689
672,A,Y,Optimistic,10381.585069444443,50818.81719943213,12704.704299858033,148276.11718749994,160980.821487358
673,A,Y,Optimistic,8031.001999999999,39640.727802796304,9910.181950699076,114703.65899999988,124613.84095069896
674,A,Y,Optimistic,9367.590538194443,46879.080699359896,11719.770174839974,133793.63007812487,145513.40025296484
675,B,Y,Optimistic,5044.729671280277,18467.392349527094,4616.848087381773,72051.89987024221,76668.74795762399
676,A,Y,Optimistic,8492.889085545721,42305.2959782427,10576.323994560675,121300.61150442464,131876.93549898532
677,A,Y,Optimistic,9612.340714285712,46969.60711885529,11742.401779713822,137289.30107142843,149031.70285114227
678,A,Y,Optimistic,8312.970659722221,41493.361461995984,10373.340365498996,118730.9070312499,129104.24739674889
679,A,Y,Optimistic,11427.972327586205,55461.84912018828,13865.46228004707,163221.25693965502,177086.7192197021
680,B,Y,Optimistic,5998.427758620689,20904.65353985603,5226.1633849640075,85673.19646551716,90899.35985048117
681,C,Y,Optimistic,4116.2516843971625,11535.556905819087,2883.8892264547717,58790.812101063755,61674.70132751852
682,A,Y,Optimistic,12769.734330484329,63705.99191712461,15926.497979281152,182385.1185897434,198311.61656902454
683,A,Y,Optimistic,10707.556810344826,53217.072816442895,13304.268204110724,152931.8440086205,166236.11221273124
684,A,Y,Optimistic,8443.23976190476,42080.71033138766,10520.177582846914,120591.489642857,131111.66722570392
685,A,Y,Optimistic,7858.277430555556,41316.98548348082,10329.246370870205,112236.70156249999,122565.94793337019
686,A,Y,Optimistic,7215.363541666667,38167.34119910506,9541.835299776265,103054.21406249996,112596.04936227623
687,A,Y,Optimistic,9408.942621527778,45486.02432850876,11371.50608212719,134384.245703125,145755.75178525219
688,C,Y,Optimistic,4195.688301559791,12108.351398670358,3027.0878496675896,59925.37422010391,62952.4620697715
689,A,Y,Optimistic,8251.365397923875,40887.39546133746,10221.848865334365,117851.02318339098,128072.87204872534
690,A,Y,Optimistic,6423.880034722221,31550.940797118128,7887.735199279532,91749.76484374992,99637.50004302945
691,A,Y,Optimistic,9684.072135416665,47499.90825475024,11874.97706368756,138313.81289062492,150188.78995431247
692,A,Y,Optimistic,7616.891232638888,38827.05181876962,9706.762954692405,108789.0769531249,118495.8399078173
693,A,Y,Optimistic,7620.598356401384,40741.625461294985,10185.406365323746,108842.02435121106,119027.43071653481
694,A,X,Optimistic,9111.663571428571,43809.12365249784,10952.28091312446,130138.32535714282,141090.60627026728
695,A,Y,Optimistic,6123.009288194444,32201.884521024647,8050.471130256162,87452.54570312497,95503.01683338113
696,A,Y,Optimistic,8830.108448275862,43227.73760345279,10806.934400863198,126116.98370689647,136923.91810775967
697,A,Y,Optimistic,12127.17925347222,59215.64829594854,14803.912073987134,173207.75585937488,188011.667933362
698,A,X,Optimistic,17603.958103448273,83693.14207253637,20923.285518134093,251430.44508620654,272353.7306043406
699,A,Y,Optimistic,9598.576470588234,46335.754570706056,11583.938642676514,137092.71176470577,148676.6504073823
700,B,Y,Optimistic,5041.259566787004,18702.816621967908,4675.704155491977,72002.33772563176,76678.04188112373
701,B,Y,Optimistic,6592.3311904761895,23359.071616754525,5839.767904188631,94155.6867857142,99995.45468990284
702,C,Y,Optimistic,5063.556785714285,13811.363196258804,3452.840799064701,72320.8001785714,75773.6409776361
703,C,Y,Optimistic,3775.6416666666664,10413.660811461257,2603.4152028653143,53926.01249999999,56529.4277028653
704,A,Y,Optimistic,11815.803879310344,57703.66879567705,14425.917198919262,168760.50323275846,183186.42043167772
705,A,Y,Optimistic,9118.793229166666,45984.58749203304,11496.14687300826,130240.15546874986,141736.30234175813
706,B,Y,Optimistic,6604.063928571429,22728.543494307312,5682.135873576828,94323.26089285711,100005.39676643394
707,A,Y,Optimistic,9496.262760416665,47749.73770704773,11937.434426761933,135631.40507812484,147568.83950488677
708,C,Y,Optimistic,4955.799070247934,15217.40112429133,3804.3502810728323,70781.73889462808,74586.08917570092
709,A,Y,Optimistic,11329.28051724138,57652.78113149102,14413.195282872755,161811.68043103442,176224.87571390718
710,C,Y,Optimistic,5132.573214285714,14080.600961198443,3520.1502402996107,73306.53482142852,76826.68506172813
711,A,Y,Optimistic,8075.447505938242,39841.63786292249,9960.409465730623,115338.45676959615,125298.86623532677
712,B,Y,Optimistic,7591.111666666666,26449.413763536828,6612.353440884207,108420.87749999994,115033.23094088415
713,A,Y,Optimistic,12773.886545138887,62465.06914378282,15616.267285945705,182444.4230468748,198060.69033282052
714,B,Y,Optimistic,5059.724,17701.720504406745,4425.430126101686,72266.05799999999,76691.48812610167
715,A,Y,Optimistic,7543.700959860384,39753.788768274564,9938.447192068641,107743.72892670154,117682.17611877018
716,B,Y,Optimistic,6580.431428571428,22596.495761785227,5649.123940446307,93985.72714285707,99634.85108330338
717,A,Y,Optimistic,6373.597482638888,32538.29126388284,8134.57281597071,91031.59882812492,99166.17164409562
718,A,Y,Optimistic,9168.54212802768,44550.981190274775,11137.745297568694,130950.69952422137,142088.44482179006
719,B,Y,Optimistic,6325.487380952381,21735.569687636867,5433.892421909217,90344.46107142851,95778.35349333772
720,A,Y,Optimistic,8271.014137931033,40468.97450124904,10117.24362531226,118131.6584482757,128248.90207358796
721,A,X,Optimistic,8812.707758620689,42399.872608707294,10599.968152176823,125868.45646551714,136468.42461769396
722,A,Y,Optimistic,11465.850948275862,55263.547026171414,13815.886756542854,163762.2624568965,177578.14921343938
723,A,Y,Optimistic,7858.863235294117,38389.822953285606,9597.455738321401,112245.06838235287,121842.52412067426
724,A,Y,Optimistic,7787.845920138889,37914.89532760265,9478.723831900663,111230.75585937497,120709.47969127563
725,A,Y,Optimistic,6637.451034482758,32214.01909651061,8053.504774127652,94800.11586206887,102853.62063619652
726,A,Y,Optimistic,12730.507986111112,65895.27857639057,16473.819644097643,181824.86406249998,198298.68370659763
727,B,Y,Optimistic,5189.271539792387,18253.24463294616,4563.31115823654,74116.33481833902,78679.64597657556
728,B,Y,Optimistic,5990.3279999999995,20517.49219255174,5129.373048137935,85557.51078260865,90686.88383074658
729,A,Y,Optimistic,12018.705902777778,59259.28320872256,14814.82080218064,171658.47343749998,186473.29423968063
730,A,Y,Optimistic,9434.060689655173,46042.291971882754,11510.572992970689,134742.99724137923,146253.57023434993
731,A,Y,Optimistic,10682.774738675958,52985.84173483043,13246.460433707607,152577.89137630656,165824.35181001417
732,A,Y,Optimistic,6779.053658536585,35208.60061571391,8802.150153928478,96822.57073170728,105624.72088563576
733,A,X,Optimistic,17160.63091168091,80895.95086213663,20223.987715534156,245098.57628205113,265322.56399758527
734,A,Y,Optimistic,6949.254340277777,35947.30065886756,8986.82516471689,99253.48046874994,108240.30563346684
735,A,Y,Optimistic,6342.283882149047,33130.33127758792,8282.58281939698,90584.35892547657,98866.94174487355
736,B,Y,Optimistic,5956.405833333333,20591.908099463024,5147.977024865756,85073.01374999997,90220.99077486573
737,A,Y,Optimistic,7049.018836805555,35708.72374619573,8927.180936548932,100678.3777343749,109605.55867092383
738,A,Y,Optimistic,9689.474739583333,46810.963041852316,11702.740760463079,138390.97617187488,150093.71693233796
739,A,Y,Optimistic,10646.582261904761,52746.13548985728,13186.53387246432,152060.9683928571,165247.5022653214
740,A,Y,Optimistic,7919.7157439446355,38789.24874975999,9697.312187439997,113114.20095155698,122811.51313899698
741,A,Y,Optimistic,8643.195775862068,42242.27408830011,10560.568522075027,123447.38314655161,134007.95166862663
742,A,Y,Optimistic,9156.72126736111,44870.45263575382,11217.613158938455,130781.8667968749,141999.47995581335
743,C,Y,Optimistic,4391.468663194444,12538.136465224514,3134.5341163061285,62721.62851562496,65856.16263193109
744,A,X,Optimistic,8524.735980148884,40818.039422036,10204.509855509,121755.46823821339,131959.9780937224
745,A,Y,Optimistic,8665.21206597222,45639.97113844782,11409.992784611955,123761.83320312483,135171.82598773678
746,A,Y,Optimistic,6745.565743944636,33740.05605827698,8435.014014569246,96344.27595155702,104779.28996612626
747,A,Y,Optimistic,9235.879202772963,45960.320963011734,11490.080240752934,131912.44861351818,143402.5288542711
748,A,Y,Optimistic,6606.4664930555555,32781.20151460118,8195.300378650296,94357.57578124995,102552.87615990025
749,B,Y,Optimistic,6171.277343749999,22725.659354501226,5681.414838625306,88141.9394531249,93823.3542917502
750,C,Y,Optimistic,5675.129523809523,15377.715886647535,3844.4289716618837,81055.65428571419,84900.08325737607
751,B,Y,Optimistic,4874.704253472221,17001.2889926387,4250.322248159675,69623.49335937493,73873.8156075346
752,B,Y,Optimistic,5998.787326388889,21973.24135600638,5493.310339001595,85678.33203124997,91171.64237025156
753,A,Y,Optimistic,10070.563975694444,49652.70836933477,12413.177092333692,143833.92460937498,156247.10170170869
754,A,Y,Optimistic,9521.966176470587,48549.05109612967,12137.262774032417,135998.5169117646,148135.77968579702
755,A,Y,Optimistic,12000.882698961937,58419.24788086348,14604.81197021587,171403.91159169548,186008.72356191135
756,A,Y,Optimistic,19057.450607638886,93191.21396984554,23297.803492461386,272190.10976562474,295487.91325808613
757,A,Y,Optimistic,6930.489999999999,34117.97418124665,8529.493545311663,98985.47673913035,107514.97028444201
